id,name,short_name,logo_url,website,phone,email,address,city,region,country,postal_code,type_of_company,district,date_of_incorporation,date_of_commencement,nature_of_business,registration_number,tax_identification_number,phone_number,directors,secretary,auditor,authorized_shares,stated_capital,shareholders,other_linked_companies,tin_number,established_date,company_type,industry,ownership_type,business_activities,previous_names,board_of_directors,key_personnel,subsidiaries,annual_revenue,net_worth,employee_count,rating,head_office_address,customer_service_phone,customer_service_email,has_website,has_social_media,has_mobile_app,is_active,is_verified,verification_date,verification_notes,search_count,last_searched,created_at,updated_at,created_by,updated_by,description,notes,status
602,Asare Original Pay All,Asare Original Pay,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:51,2025-09-14 19:44:51,,,,,Active
631,Assemblies Of God Church And Drobo Traditional Council,Assemblies Of God,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
641,Atiwa Quarries LTD,Atiwa Quarries LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
646,Atlantic Port Services And Atlas Manufacturing & Engineering CO,Atlantic Port Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
690,Ayiem Oil Mills LIMITED,Ayiem Oil Mills,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
696,Azar Chemical Industries LIMITED,Azar Chemical Industries,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
738,Barclays Bank Of Ghana LIMITED,Barclays Bank Of,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
745,Bashiru Livingman Electrical Company LIMITED,Bashiru Livingman Electrical,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
788,Bernice Buabeng And Tema Development CORPORATION,Bernice Buabeng And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Corporation,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
798,Betty Danso Vs The Seed Funds Savings And Loans LTD,Betty Danso Vs,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
839,Blue Skies Ghana LTD,Blue Skies Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
846,Board Of Directors Of Orthodox Secondary School Of Peki,Board Of Directors,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Education,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
889,Bright Mensah,Bright Mensah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
893,Bristow Helicopters LTD,Bristow Helicopters ,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:52,2025-09-14 19:44:52,,,,,Active
932,C Bank Ghana LIMITED,C Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
940,Caesar And Another,Caesar And Another,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
942,Caitec Motors LIMITED,Caitec Motors LIMITE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
977,Cdh Financial Holdings Ltd And Cdh Savings And Loans LTD,Cdh Financial Holdings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
989,Central Insurance CO,Central Insurance CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Insurance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
993,Century Construction CO,Century Construction,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1037,Chrispod LIMITED,Chrispod LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1045,Cig Microfinance LIMITED,Cig Microfinance LIM,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1083,Coconut Grove Beach Resort And Groupe Nduom LIMITED,Coconut Grove Beach,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1085,Coconut Grove Beach Resort Applicants And Conference Centre Limited & Groupe Nduom LIMITED,Coconut Grove Beach,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1112,Comet Construction CO,Comet Construction C,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1139,Commission On Human Rights And Administrative Justice,Commission On Human,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1173,Consolidated African Selection Trust LTD,Consolidated African Selection,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1182,Constitution Of Ghana And In The Matter Of The Presentation Of The Human Sexual Rights And Family Values Bill By Parliamenyt To The President Of Ghana For Assent And In The Matter Of An Application For Judicial Review And The Republic,Constitution Of Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1188,Construction Company And Others,Construction Company And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1193,Construction Procurement And Logistics COMPANY,Construction Procurement And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:53,2025-09-14 19:44:53,,,,,Active
1237,Crystal City LIMITED,Crystal City LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1251,Dadyco Construction Works LIMITED,Dadyco Construction Works,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1286,Danny Praise Computers,Danny Praise Compute,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1291,Darfin Finance Company Ghana LIMITED,Darfin Finance Company,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1370,Doing Business Under The Name And Style Of Osei Kwabena Trading ENTERPRISE,Doing Business Under,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1387,Dps Company LTD,Dps Company LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1399,Dutch African Trading COMPANY,Dutch African Trading,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1437,Eco Bank Ghana LTD,Eco Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1447,Ecobank Transnational Incorporated & Ecobank Ghana LIMITED,Ecobank Transnational Incorporated,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Corporation,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1486,Electoral Commission And Centre For Human Rights & Civil Liberties,Electoral Commission And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:54,2025-09-14 19:44:54,,,,,Active
1512,Elizabeth Nana Nketsiah And Sarah Chinbuah,Elizabeth Nana Nketsiah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1535,Emmanuel Agbo Kwashie And Solomon Sawa,Emmanuel Agbo Kwashie,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1565,Engineering Systems & Services LTD,Engineering Systems &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1584,Erdmac Company LTD,Erdmac Company LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1605,Esdan Ocran Company LIMITED,Esdan Ocran Company,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1636,Evanspenny Industries Co LTD,Evanspenny Industries Co,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1640,Ex Parte Asakum Engineering & Construction LTD,Ex Parte Asakum,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1681,Exton Cubic Group LTD,Exton Cubic Group,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1686,Facol Construction,Facol Construction,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1729,Fibre Bag Manufacturing CO,Fibre Bag Manufacturing,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Manufacturing,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1732,Fidelity Bank Ghana LTD,Fidelity Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1748,First Allied Savings & Loans LTD,First Allied Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1779,Force Five Engineering Ghana LIMITED,Force Five Engineering,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1796,Fortune Global Shipping And Logistics LIMITED,Fortune Global Shipping,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1829,Fred Robert Coleman,Fred Robert Coleman,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1866,Gcb Bank LIMITED,Gcb Bank LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1879,General Developments COMPANY,General Developments,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1886,General National Trust Holding Company LTD,General National Trust,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1927,Ghana Airways CORPORATION,Ghana Airways CORPOR,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Corporation,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1928,Ghana Airways LIMITED,Ghana Airways LIMITE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1969,Ghana Home Loans LIMITED,Ghana Home Loans,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
1974,Ghana Institute Of Management And Public Administration,Ghana Institute Of,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
2000,Ghana Primewood Products LTD,Ghana Primewood Products,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
2021,Ghana Telecommunications Co LTD,Ghana Telecommunications Co,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:56,2025-09-14 19:44:56,,,,,Active
2050,Giovann Antoneli And Biglebb Construction & Crushing LTD,Giovann Antoneli And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2069,Global Investment Bankers LTD,Global Investment Bankers,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2080,Gocrest Security Service LIMITED,Gocrest Security Service,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2118,Graphic Communication Group LTD,Graphic Communication Group,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2140,Gud Heart Quarry And Construction Vs Capstone Capital LIMITED,Gud Heart Quarry,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2168,Hanson Mensah And Another,Hanson Mensah And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2187,Hawkrad Jod Contracts LTD,Hawkrad Jod Contracts,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2219,Horizon Marine Construction LTD,Horizon Marine Construction,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2226,Huang Yumin & Sunlight Engineering LTD,Huang Yumin &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2269,In The Matter Of The Estate Of William Cornelius Daniels,In The Matter,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2273,Industrial And Commercial Workers Union,Industrial And Commercial,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Manufacturing,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2315,International Land Development Company LIMITED,International Land Development,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2317,Interplast LTD,Interplast LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2320,Intnationaerl Rom LIMITED,Intnationaerl Rom LI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:57,2025-09-14 19:44:57,,,,,Active
2369,Issabella Odi Aggrey,Issabella Odi Aggrey,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2373,Issaka Aliyu Abu And Michael Charway Okpoti,Issaka Aliyu Abu,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2384,Jaah Engineering Company LTD,Jaah Engineering Company,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2424,Jibrilla And Adgoglo Mensah Bullah,Jibrilla And Adgoglo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2429,Jislah Financial Services And Cdh Savings And Loans LIMITED,Jislah Financial Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2475,Joy Asantewaa Akuamoah,Joy Asantewaa Akuamo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2490,Junchen Enterprise LIMITED,Junchen Enterprise L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2528,Kasap Telecom LTD,Kasap Telecom LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2533,Kassardjian Construction LTD,Kassardjian Construc,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2575,Kingsley Nana Poku Kingspok Construction LTD,Kingsley Nana Poku,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2578,Kingsman Enterprises LTD,Kingsman Enterprises,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2589,Kodson Transport COMPANY,Kodson Transport COM,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2630,Kpone Lobster Export CO,Kpone Lobster Export,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2635,Kuafo Adamfo Marketing CO,Kuafo Adamfo Marketing,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:58,2025-09-14 19:44:58,,,,,Active
2681,Kwaritan Ghana LIMITED,Kwaritan Ghana LIMIT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:59,2025-09-14 19:44:59,,,,,Active
2683,Kwasi Amoo Siriboe And Paragon Investment LIMITED,Kwasi Amoo Siriboe,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:59,2025-09-14 19:44:59,,,,,Active
2691,Kwesi Twum And Multimedia GROUP,Kwesi Twum And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:59,2025-09-14 19:44:59,,,,,Active
2725,Laud Oscar Atiko And Metro Mass Transit LTD,Laud Oscar Atiko,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:59,2025-09-14 19:44:59,,,,,Active
2732,Legacy Capital Savings & Loans LTD,Legacy Capital Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:59,2025-09-14 19:44:59,,,,,Active
2733,Legacy Capital Savings And Loans LIMITED,Legacy Capital Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:59,2025-09-14 19:44:59,,,,,Active
